Date;Time;Common Name;Scientific Name;Flying;Sitting;Vessel;Cruise;Observers
2009/10/20;13:50:00;Albatross Indian Yellow-nosed;Thalassarche carteri;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;13:50:00;Petrel Great-winged;Pterodroma macroptera;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;14:40:00;Albatross Black-browed;Thalassarche melanophris;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;14:40:00;Storm-Petrel White-bellied;Fregetta grallaria;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;15:30:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;16:20:00;Albatross Black-browed;Thalassarche melanophris;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;16:20:00;Gannet Cape;Morus capensis;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;16:20:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;17:10:00;Albatross Indian Yellow-nosed;Thalassarche carteri;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;17:10:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/20;17:10:00;Shearwater Sooty;Puffinus griseus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:00:00;Albatross Black-browed;Thalassarche melanophris;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:00:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:50:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:50:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:50:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;06:50:00;Skua Subantarctic;Catharacta antarctica;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;08:20:00;Albatross Black-browed;Thalassarche melanophris;1;3;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;08:20:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;3;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;08:20:00;Gannet Cape;Morus capensis;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;08:20:00;Petrel Northern Giant;Macronectes halli;0;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;08:20:00;Tern Arctic;Sterna paradisaea;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;09:10:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;09:10:00;Petrel Great-winged;Pterodroma macroptera;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;09:10:00;Tern Arctic;Sterna paradisaea;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;13:50:00;Albatross Indian Yellow-nosed;Thalassarche carteri;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;14:40:00;Albatross Black-browed;Thalassarche melanophris;1;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;15:30:00;Albatross Black-browed;Thalassarche melanophris;4;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;15:30:00;Petrel Spectacled;Procellaria conspicillata;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;15:30:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Albatross Black-browed;Thalassarche melanophris;5;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Albatross Indian Yellow-nosed;Thalassarche carteri;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Albatross Shy;Diomedia cauta;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Gannet Cape;Morus capensis;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Petrel Great-winged;Pterodroma macroptera;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;16:20:00;Tern Arctic;Sterna paradisaea;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Albatross Shy;Diomedia cauta;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Gannet Cape;Morus capensis;1;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/21;17:10:00;Storm-Petrel White-bellied;Fregetta grallaria;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;06:00:00;Albatross Atlantic Yellow-nosed;Thalassarche chlororhynchos;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;06:00:00;Albatross Black-browed;Thalassarche melanophris;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;06:00:00;Gannet Cape;Morus capensis;9;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;06:50:00;Gannet Cape;Morus capensis;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;08:20:00;Gannet Cape;Morus capensis;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;09:10:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;09:10:00;Gannet Cape;Morus capensis;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;09:10:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;10:00:00;Gannet Cape;Morus capensis;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;10:00:00;Gull Kelp;Larus dominicanus;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;10:50:00;Gull Kelp;Larus dominicanus;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;10:50:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;13:00:00;Gannet Cape;Morus capensis;26;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;13:00:00;Gull Kelp;Larus dominicanus;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;13:50:00;Gannet Cape;Morus capensis;15;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;13:50:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;14:40:00;Gannet Cape;Morus capensis;22;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;15:30:00;Gannet Cape;Morus capensis;7;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;16:20:00;Gannet Cape;Morus capensis;16;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/22;17:10:00;Gannet Cape;Morus capensis;13;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;06:00:00;Gannet Cape;Morus capensis;3;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;06:50:00;Gannet Cape;Morus capensis;5;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;10:00:00;Gannet Cape;Morus capensis;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;10:00:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;10:50:00;Gannet Cape;Morus capensis;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;10:50:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;13:00:00;Gannet Cape;Morus capensis;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;14:40:00;Gannet Cape;Morus capensis;1;3;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;15:30:00;Gannet Cape;Morus capensis;36;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;16:20:00;Gannet Cape;Morus capensis;152;2;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/23;17:10:00;Gannet Cape;Morus capensis;61;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;06:00:00;Gannet Cape;Morus capensis;6;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;06:00:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;06:50:00;Gannet Cape;Morus capensis;11;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;06:50:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;08:20:00;Gannet Cape;Morus capensis;16;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;08:20:00;Shearwater Sooty;Puffinus griseus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;09:10:00;Gannet Cape;Morus capensis;13;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:00:00;Albatross Shy;Diomedia cauta;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:00:00;Gannet Cape;Morus capensis;8;1;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:00:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:00:00;Petrel White-headed;Pterodroma lessonii;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:50:00;Gannet Cape;Morus capensis;5;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;10:50:00;Tern Antarctic;Sterna vittata;6;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;13:00:00;Gannet Cape;Morus capensis;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;14:40:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;15:30:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;15:30:00;Albatross Shy;Diomedia cauta;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;16:20:00;Albatross Shy;Diomedia cauta;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;16:20:00;Shearwater Great;Puffinus gravis;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;16:20:00;Shearwater Manx;Puffinus puffinus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;16:20:00;Tern Arctic;Sterna paradisaea;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;17:10:00;Cormorant Cape;Phalacrocorax capensis;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/24;17:10:00;Shearwater Manx;Puffinus puffinus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;06:00:00;Gannet Cape;Morus capensis;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;06:00:00;Gull Kelp;Larus dominicanus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;06:00:00;Petrel Great-winged;Pterodroma macroptera;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;06:50:00;Gannet Cape;Morus capensis;12;12;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;06:50:00;Petrel Spectacled;Procellaria conspicillata;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;08:20:00;Gannet Cape;Morus capensis;37;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;08:20:00;Shearwater Sooty;Puffinus griseus;3;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;08:20:00;Tern Arctic;Sterna paradisaea;2;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;09:10:00;Albatross Black-browed;Thalassarche melanophris;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2009/10/25;09:10:00;Shearwater Sooty;Puffinus griseus;1;0;Algoa (RV);algoa_durban_2009_10_02;Peter Mather-Pike
2010/01/23;14:00:00;Albatross Black-browed;Thalassarche melanophris;4;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;14:00:00;Albatross Shy;Diomedia cauta;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;14:00:00;Gannet Cape;Morus capensis;5;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;14:00:00;Gull Kelp;Larus dominicanus;5;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;14:00:00;Shearwater Cory's;Calonectris borealis;0;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;14:00:00;Shearwater Great;Puffinus gravis;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;16:00:00;Gannet Cape;Morus capensis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;16:00:00;Shearwater Cory's;Calonectris borealis;8;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;16:00:00;Shearwater Sooty;Puffinus griseus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;16:00:00;Storm-Petrel Wilson's;Oceanites oceanicus;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;18:00:00;Shearwater Sooty;Puffinus griseus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/23;18:00:00;Tern Common;Sterna hirundo;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Gannet Cape;Morus capensis;2;5;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Gull Sabine's;Xema sabini;0;14;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Shearwater Cory's;Calonectris borealis;4;4;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Shearwater Sooty;Puffinus griseus;0;3;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Skua Subantarctic;Catharacta antarctica;0;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;08:00:00;Tern Common;Sterna hirundo;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;09:15:00;Gannet Cape;Morus capensis;10;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;09:15:00;Shearwater Cory's;Calonectris borealis;5;16;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;09:15:00;Shearwater Great;Puffinus gravis;0;7;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;09:15:00;Shearwater Sooty;Puffinus griseus;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;09:15:00;Storm-Petrel Wilson's;Oceanites oceanicus;3;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Albatross Shy;Diomedia cauta;3;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Gannet Cape;Morus capensis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Jaeger Long-tailed;Stercorarius longicaudus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Shearwater Cory's;Calonectris borealis;1;6;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Shearwater Great;Puffinus gravis;0;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;11:00:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Albatross Shy;Diomedia cauta;0;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Gannet Cape;Morus capensis;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Jaeger Long-tailed;Stercorarius longicaudus;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Shearwater Cory's;Calonectris borealis;1;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Shearwater Sooty;Puffinus griseus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/24;14:00:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/26;16:45:00;Cormorant Bank;Phalacrocorax neglectus;2;1;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/26;16:45:00;Tern Sandwich;Thalasseus sandvicensis;1;0;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/26;17:00:00;Cormorant Bank;Phalacrocorax neglectus;1;0;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/26;17:00:00;Penguin African;Spheniscus demersus;0;1;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/26;17:10:00;Gull Kelp;Larus dominicanus;1;0;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/26;17:10:00;Tern Sandwich;Thalasseus sandvicensis;1;0;Maria Marine (TV);maria_marine_cape_town_2010_01_26;Bronwyn Maree
2010/01/27;08:00:00;Gannet Cape;Morus capensis;2;5;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;08:00:00;Gull Sabine's;Xema sabini;0;14;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;08:00:00;Shearwater Cory's;Calonectris borealis;4;4;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;08:00:00;Shearwater Sooty;Puffinus griseus;0;3;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;08:00:00;Skua Subantarctic;Catharacta antarctica;0;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;08:00:00;Tern Common;Sterna hirundo;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;09:15:00;Gannet Cape;Morus capensis;10;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;09:15:00;Shearwater Cory's;Calonectris borealis;5;16;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;09:15:00;Shearwater Great;Puffinus gravis;0;7;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;09:15:00;Shearwater Sooty;Puffinus griseus;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;09:15:00;Storm-Petrel Wilson's;Oceanites oceanicus;3;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Albatross Shy;Diomedia cauta;3;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Gannet Cape;Morus capensis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Jaeger Long-tailed;Stercorarius longicaudus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Shearwater Cory's;Calonectris borealis;1;6;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Shearwater Great;Puffinus gravis;0;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;11:00:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;16:05:00;Albatross Black-browed;Thalassarche melanophris;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;16:05:00;Albatross Shy;Diomedia cauta;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;16:05:00;Gannet Cape;Morus capensis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;17:15:00;Gannet Cape;Morus capensis;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;17:15:00;Shearwater Cory's;Calonectris borealis;5;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;19:00:00;Albatross Shy;Diomedia cauta;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;19:00:00;Gannet Cape;Morus capensis;3;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/27;19:00:00;Shearwater Sooty;Puffinus griseus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Albatross Shy;Diomedia cauta;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Gannet Cape;Morus capensis;7;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Gull Kelp;Larus dominicanus;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Shearwater Cory's;Calonectris borealis;4;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Shearwater Sooty;Puffinus griseus;2;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;08:00:00;Tern Common;Sterna hirundo;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Gannet Cape;Morus capensis;3;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Gull Kelp;Larus dominicanus;6;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Gull Sabine's;Xema sabini;5;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Shearwater Cory's;Calonectris borealis;4;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Shearwater Sooty;Puffinus griseus;10;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Tern Arctic;Sterna paradisaea;5;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;09:30:00;Tern Common;Sterna hirundo;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Cormorant Cape;Phalacrocorax capensis;4;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Gannet Cape;Morus capensis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Gull Kelp;Larus dominicanus;4;3;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Jaeger Parasitic;Stercorarius parasiticus;1;1;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Shearwater Cory's;Calonectris borealis;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Shearwater Sooty;Puffinus griseus;4;2;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Tern Common;Sterna hirundo;2;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
2010/01/28;11:45:00;Tern Sandwich;Thalasseus sandvicensis;1;0;Fuchsia (FV);fuchsia_cape_town_2010_01_23;Lisa Mansfield
